FBtr0340360	-1000	0	0	-0	0
FBtr0089408	-1000	0	0	-0	0
FBtr0089403	-1000	0	0	-0	0
FBtr0089402	-1000	0	0	-0	0
FBtr0089400	-1000	0	0	-0	0
FBtr0089399	-1000	0	0	-0	0
FBtr0089398	-1000	0	0	-0	0
FBtr0344318	-1000	0	0	-0	0
FBtr0346678	-1000	0	0	-0	0
FBtr0344319	-1000	0	0	-0	0
FBtr0346675	-1000	0	0	-0	0
FBtr0346676	-1000	0	0	-0	0
FBtr0346677	-1000	0	0	-0	0
FBtr0344320	-1000	0	0	-0	0
FBtr0089610	-1000	0	0	-0	0
FBtr0345925	-1000	0	0	-0	0
FBtr0345926	-1000	0	0	-0	0
FBtr0344321	-1000	0	0	-0	0
FBtr0310275	-1000	0	0	-0	0
FBtr0089604	-1000	0	0	-0	0
FBtr0301931	-1000	0	0	-0	0
FBtr0070025	-1000	0	0	-0	0
FBtr0070008	1000	645	-1816.79	-1.81679	-2.81674
FBtr0070026	-1000	0	0	-0	0
FBtr0070007	1000	646	-1192.45	-1.19245	-1.8459
FBtr0333546	-1000	0	0	-0	0
FBtr0333547	-1000	0	0	-0	0
FBtr0070027	-1000	0	0	-0	0
FBtr0333548	-1000	0	0	-0	0
FBtr0303258	-1000	0	0	-0	0
FBtr0070028	-1000	0	0	-0	0
FBtr0333549	-1000	0	0	-0	0
FBtr0343173	1000	621	-332.07	-0.33207	-0.534735
FBtr0303256	1000	621	-332.07	-0.33207	-0.534735
FBtr0070006	1000	621	-332.07	-0.33207	-0.534735
FBtr0070029	-1000	0	0	-0	0
FBtr0112534	1000	550	-933.822	-0.933822	-1.69786
FBtr0301570	1000	628	-1164.07	-1.16407	-1.85362
FBtr0301569	1000	538	-483.343	-0.483343	-0.898407
FBtr0343166	1000	550	-366.206	-0.366206	-0.66583
FBtr0343165	1000	581	-502.477	-0.502477	-0.864849
FBtr0301576	1000	581	-502.477	-0.502477	-0.864849
FBtr0301572	-1000	0	0	-0	0
FBtr0301573	-1000	0	0	-0	0
FBtr0070003	1000	575	-1046.27	-1.04627	-1.8196
FBtr0070032	-1000	0	0	-0	0
